,y_test,prediction
6271,3463.4916,3022.826412475797
1357,2428.8384,1728.7612638447788
2429,2797.6916,4030.2005967277046
7349,485.3682,995.6699315054577
2364,4793.76,2638.990630557347
4502,158.4604,869.1833473522918
4542,3835.008,1943.332857778298
3493,535.969,1456.858972935411
5095,331.5684,-44.73190683749158
5178,1539.9954,2403.4297135732013
794,505.3422,879.3455281089952
6618,1677.816,2980.130040457906
1633,3861.64,3172.13974634624
2804,2316.984,3123.404890296103
3413,1717.764,2322.3593522334086
8184,4731.1748,3953.7600213824426
5451,1134.5232,1596.4375025834097
8271,2548.0166,2446.557828839448
2613,211.7244,-256.8827121133256
4891,6608.065,4157.219642430308
2351,1761.7068,2120.7575562820807
7313,3068.0064,2477.310655361116
1722,1197.7742,2425.1649183466316
6046,848.895,1031.0161055824587
2178,1607.2412,1449.518143497167
8430,4042.7376,2856.3868267396356
7010,5591.3884,2403.610997906777
5900,3994.8,2657.649063516915
6070,1334.2632,1752.1334904523032
2812,617.8624,1233.1182567249793
1865,2328.9684,3192.5213314773546
6679,4979.5182,4429.969452613068
2933,3119.9388,3713.7718436511495
1651,109.857,-1243.885536540767
356,3163.8816,2246.7690978019164
7330,2285.0256,1594.5205793880866
4523,3374.2744,3385.6664985643383
3025,284.9624,400.13891898591237
6317,4466.1864,2726.2324262356615
2412,4845.0266,4075.1886416951993
4216,1747.0592,3581.553704152643
3243,777.6544,964.0142511373208
5134,1470.0864,1381.3403871436865
7055,4103.9912,2780.3752507490144
6473,353.5398,754.8810652954894
1705,6524.84,3724.378666322298
6727,1211.756,2041.3483966218103
4193,2716.464,3221.055899731965
6951,1470.0864,896.8251251412815
6354,307.5996,509.62646649427074
5740,5321.0736,3149.5253786580697
7442,343.5528,716.0143794037158
5927,1488.063,1642.954398360521
5366,111.1886,-73.88501495880246
3160,2175.1686,2786.0195792413724
6551,2609.936,3046.530888937781
42,2527.3768,3098.2475250297566
4616,3323.0078,2035.635958350639
3374,3739.1328,2520.563661945228
2162,1312.9576,978.8925992751634
2396,3073.9986,2652.4712775087855
3042,2137.218,3466.1986156731746
2892,1576.6144,1642.4223137086635
5057,114.5176,-1002.715991237656
8077,1696.4584,2173.4493695094875
3609,209.727,861.4832132268667
5415,3629.9416,1717.5846063916172
369,1230.3984,1890.065660884292
5079,669.129,753.6659606850932
5478,3124.5994,2639.8414589770655
2260,2070.638,3381.430818040858
6109,1655.1788,1288.239007435489
3000,2145.2076,3817.5117408725573
6292,1457.4362,2234.308813822657
844,6515.5188,4017.262365614326
7171,3728.48,4479.910190475531
6759,1366.2216,1885.0464350955692
6699,753.6856,1138.6762302002624
2519,982.055,688.9177155690372
6502,568.5932,803.4115691207605
8388,2155.1946,2618.1336438396
5673,3243.7776,3694.659310356773
1788,145.1444,504.9149360792396
7584,4567.388,3704.7359616299073
3093,5681.2714,3995.6643254536266
4498,5229.1932,3817.931959883086
4059,1097.9042,1092.411777074179
3433,427.4436,2273.088750652172
633,437.4306,427.3569933748547
4734,2302.3364,4073.2793447447557
3488,420.7856,-171.72338320277595
629,1640.5312,1797.031743396283
125,868.869,1599.6668146446434
5969,6897.688,2916.0213117536987
719,145.8102,932.6841444888418
200,745.696,1733.614507253227
2755,3275.736,1795.1472217900623
8308,3193.8426,3544.8719862108574
6162,645.826,132.61513801116803
5193,5394.9774,3759.8797418277436
8319,4210.5192,3851.4282118166047
8048,1098.57,587.0811722436937
1595,1288.9888,1357.9828807602048
1997,306.268,1288.7385387239024
4017,539.298,1176.9871650426867
521,314.2576,493.5130817063316
2551,1120.5414,1653.3839550531793
1654,5522.811,4129.980751331184
8087,6199.9296,4107.71511322841
5554,1347.5792,2109.360355223097
7618,974.7312,792.0127631575032
7628,2163.85,3441.9465766769154
5723,458.0704,1002.4483795638824
3564,1667.1632,3343.2362298385124
1437,6018.1662,4086.3071555909655
4823,2376.906,2851.1712889775863
1733,814.9392,1712.1312066285493
8506,3944.865,3817.5327032469213
3790,2109.2544,2912.8509950841526
7581,167.7816,-561.1724718140583
1284,3014.7424,3129.730259582848
5758,2519.3872,1892.1026902227902
1259,169.1132,876.0436101484295
6651,1973.4312,1811.0619166404128
737,1470.0864,2013.2821206724007
7467,850.8924,1958.8001997531435
2590,842.237,341.5971388208481
7687,2069.3064,1710.191109644805
1278,1917.504,2638.845074097031
2658,3672.5528,2217.375444248041
6288,958.752,1751.9006615987907
704,2756.412,2556.8502376802107
8262,3271.7412,2106.2896903081937
8176,809.6128,1688.837156981945
3207,2606.607,1480.4625391699144
295,925.462,1629.6118806510235
6395,2871.5954,2429.0474486502053
2747,261.6594,1541.565984163023
3896,622.523,23.131686953147664
2921,2093.2752,2847.80917174929
4096,1263.0226,2949.416933669034
6889,952.094,1710.0231203547526
4097,1445.4518,1871.6707741124967
572,2770.3938,2450.642398316172
3121,3415.554,2945.532914668117
4848,3146.5708,3045.6152472338463
5422,4604.6728,2762.0840003007615
3874,2450.144,2078.012427530937
6859,3163.8816,4631.977905487059
6174,922.7988,721.3046730044041
837,5063.409,3246.3652085473113
7943,934.7832,1954.2493460869803
1829,122.5072,42.595588809088895
1255,1541.9928,3805.813443580434
3570,1298.31,2172.736722798494
224,2406.867,2522.3782713353385
5716,2324.9736,3140.0808997299537
7279,2501.4106,3121.432665045173
1845,189.0872,-466.88302137838787
8470,1551.314,2549.711401062419
660,113.8518,739.2471398085358
4157,2141.2128,2955.8336557443045
713,1267.6832,2816.6599422554764
4252,774.9912,3152.1019186904878
4886,1018.674,1853.8511776966682
2070,181.0976,1543.2292212112811
3925,2936.178,2266.2806019530262
8304,1917.504,2671.780563055261
3510,348.8792,875.109256072217
444,3401.5722,3841.6048383317193
7678,2876.256,1739.6288275583279
914,2311.6576,2318.422885475482
3552,5195.2374,4485.8032448771055
2407,71.9064,-1157.8384409390019
3234,7503.566,3882.5496564056357
3030,651.8182,1049.5337413039238
2359,897.4984,3670.899762113373
7359,3900.9222,1986.6395751952657
3464,1414.1592,3682.4436391936315
1563,1898.8616,1141.4778331934842
326,994.7052,2637.7229571849466
3037,894.8352,1258.3567970282486
1140,1637.868,1817.003977375292
5336,3089.9778,3831.799512851576
834,5443.5808,3076.074807219564
4135,3605.307,3017.9112058947785
4864,4029.4216,2036.1862137765954
5281,6021.4952,3928.0047885163112
3771,862.8768,1558.6183650051596
4063,1722.4246,3587.386235767428
7280,1743.0644,1710.2697842318696
2796,171.7764,-506.7056232228563
980,3547.3824,2431.842561549841
7947,1556.6404,3559.3779227606537
2401,370.1848,932.9477325722603
7364,3894.93,2560.891953852819
8522,765.67,1245.2777403183031
1509,3078.6592,2883.4551389587214
2891,6114.7072,3164.313592771515
2587,4517.453,2829.693996610712
4976,3630.6074,3079.2502935488164
7274,1627.881,1845.7290235026474
7283,3848.324,3585.2691997520233
4662,2342.9502,1763.2408842589084
8434,4332.3606,2603.0085646166644
3284,428.7752,1842.2434272201785
7971,1267.6832,1310.5846021102725
593,587.2356,730.5639403379192
226,2956.152,2004.7750983175633
4140,534.6374,948.0676311718097
7050,3628.61,2344.6902941553944
1363,6165.9738,5077.758067623668
4764,2756.412,3018.1994219687576
7136,2496.75,1405.3292039571818
533,3299.7048,2436.6601560541185
5332,101.2016,-274.5644545551381
4095,986.7156,2774.8573825138074
7858,188.4214,1185.3420088398846
6983,357.5346,-41.35164242989026
2385,4101.328,1629.1968017061931
5246,1245.046,1849.3251414678398
5532,2609.936,1493.0907642166273
7235,627.1836,1687.3087323466755
8245,7549.5062,4184.393397959236
1499,2577.9776,2613.6602183201385
6707,4681.9056,3140.5149847525663
5810,1039.9796,865.4652950288317
7478,788.973,2187.6283017604046
2290,2227.101,2132.594155445415
6569,7105.4176,3899.6010102998216
685,5954.2494,4355.273523492978
1837,2759.0752,2895.604634638329
3932,1145.176,752.479700813959
6329,1351.574,1540.5471920070795
4196,852.224,1787.7079650444762
3100,109.1912,-123.4656830550266
5483,524.6504,1886.6868699469494
1156,708.4112,1713.446545549829
4941,162.4552,-528.573848992703
3212,181.0976,560.136139361236
6694,1105.228,1768.104411996915
6055,3504.1054,2929.077269977881
4410,6636.6944,5200.493974688571
2667,1724.422,987.0998901865304
8140,623.1888,801.248955754
6425,463.3968,575.7508708787798
8180,3174.5344,3230.9740661526303
6611,223.7088,-759.7434528653271
7155,1581.9408,1380.6493924858705
8190,1304.968,2929.825359165361
5413,6474.2392,3886.707667326774
5964,988.0472,2417.6530801392155
7202,4225.1668,3527.208422966737
7760,176.437,852.0246698307828
1813,3681.874,4195.39839338141
2377,5141.3076,3230.2614850706505
5010,2596.62,1688.6912898424694
4536,652.484,767.0640005577918
7873,103.199,-258.4366534619189
8241,73.238,-652.0299797855478
3850,1464.76,2322.0268494910106
1986,1402.1748,2487.9186140347974
1590,435.4332,1540.3300339883292
687,121.8414,160.2710870687772
979,1277.0044,2617.9967667866877
2516,7590.12,3141.071317010659
6381,575.2512,1591.2283986229504
8102,1789.6704,2059.0263310734563
8340,5296.439,2347.7466452100844
2303,5660.6316,3489.7193119252925
6875,311.5944,513.4944418485377
5511,4656.6052,2879.1659651428417
1413,1304.968,1581.741210750916
2817,243.6828,686.4664914108694
3260,942.7728,2535.5517400414747
7320,3535.398,3195.8792840252336
6098,2804.3496,3733.969021433998
2122,717.0666,1808.9102194540953
5495,777.6544,557.3015257197977
5879,4595.3516,3946.6620914777814
8231,2693.8268,2599.959585156619
3595,5331.7264,3790.8784793081077
409,3195.84,3469.2818895803257
930,743.0328,1092.158394746607
3743,1677.1502,2463.9564390948617
2805,3302.368,2760.2873883032635
4759,1304.968,2235.4074630072473
949,2133.2232,2859.9109389758305
7001,3799.0548,3462.5804443236675
2990,1230.3984,2512.8087802615055
6890,1537.998,2497.239059953831
32,3068.0064,3795.1266572010754
983,1223.0746,1531.4229452948114
1765,3547.3824,4753.753245356032
1888,2984.1156,1944.8823558780211
6074,1583.9382,2015.6507175378322
7367,4068.7038,2756.709618519305
6925,3047.3666,3575.9381067383065
3402,2580.6408,2117.1599604436215
311,527.3136,1112.5703710313273
6631,442.757,-442.7926077813147
1282,1480.0734,2668.3194836038083
65,184.4266,1032.1371213946886
7577,2163.1842,1869.2639758466164
5867,439.428,1551.5906087333904
2267,3338.987,3214.5094588582924
3623,2972.1312,2357.039095060675
4855,3934.878,4330.915583213574
7099,1823.6262,2746.85028719191
6816,2395.5484,2704.539868682472
4230,3369.6138,2566.7286031041403
2847,1669.8264,1419.7815707174111
3090,2541.3586,3715.605129751406
6500,1970.768,1766.0981379830805
5858,1369.5506,2120.493796470042
5829,2687.8346,3599.064023175929
4459,4427.57,2867.943736252131
3955,2931.5174,2391.1104497883553
2930,2820.9946,2517.252502705468
7262,4380.964,3578.720424012171
514,729.051,865.8877401452269
3551,2352.9372,1039.2235041156753
5189,2700.4848,3188.0688876384665
4631,3083.9856,5536.888037132935
1060,5390.3168,2757.8393044219556
3439,1757.712,1390.902650232717
6616,2111.9176,2540.03374604267
3270,1150.5024,2101.3130533834237
1277,874.8612,872.2911953307799
7120,567.2616,1271.9042270139853
3954,2693.8268,3062.547471114298
700,1298.31,2265.048153652173
1467,6064.1064,4345.913369175979
176,1010.6844,1707.388344787746
536,2210.456,3579.966309176478
3735,1162.4868,2820.1106245594983
6276,3884.943,4158.34197972285
2175,755.0172,2130.5161196868576
5631,441.4254,645.2104191326914
347,3307.6944,2923.7244972363533
1615,3511.4292,3104.043517763098
2664,291.6204,947.2767026429214
2090,564.5984,763.4991285515746
2975,2025.3636,3583.3413990505233
4304,865.54,589.9276285047872
5486,3946.8624,2728.7538791180677
4612,527.3136,2311.1115777916875
4874,498.0184,2002.6278168436377
3449,1964.7758,2595.3487833642157
1480,1188.453,2732.657795000943
3705,1235.059,2931.064013671473
3833,1957.452,3095.722135288338
4842,3036.048,2040.6272329856233
7751,1263.6884,1313.7967468420497
1917,2253.0672,2083.2715266279683
7062,2475.4444,3081.2867047489835
29,125.8362,-1098.1082122999844
7401,1640.5312,1067.5662756046768
2262,1922.8304,1677.2028358402167
8266,269.649,742.264876572101
8373,2051.9956,2908.8518707142757
6269,4436.8912,3967.098458806694
6420,6056.1168,3995.0489425406668
2579,1584.604,1557.8884175853339
2092,151.8024,515.4234846093007
6441,1341.587,1778.169574228962
3754,2886.243,2773.151571220016
7631,495.3552,792.3189890289335
1326,3358.2952,4052.2978984842903
6032,1511.366,2430.342499360765
7487,4065.3748,2956.6779178402066
4136,262.991,2165.8889640300913
1526,1258.362,1598.7808333120397
5053,2940.1728,2576.2757012948205
202,1701.7848,2310.0969717828866
1578,372.848,315.9852502828666
6535,4165.2448,2953.808533962212
1425,251.6724,826.2704897689947
6377,587.2356,1648.705304561886
4576,1955.4546,2957.953488386742
6063,419.454,773.155428900719
4152,5274.4676,2523.361324547199
771,1687.1372,3416.411000054607
3611,2004.058,2336.8617874067295
8281,2366.919,4203.16476069357
5917,1709.1086,1707.043220061182
6884,5816.4288,3662.616446314789
8513,595.2252,1760.09686887479
5611,4233.1564,4059.7094497367434
210,133.16,626.5627419484457
3291,2770.3938,2452.1053113466014
5772,1895.5326,2253.790284080732
1150,3038.7112,1768.336115430646
2764,1737.738,2443.2818799513743
4273,1733.0774,1455.4049093324936
2009,1556.6404,4898.410632987078
7502,1318.284,2196.5054650912207
1645,3057.3536,2762.498995998414
2923,2428.8384,2363.5228051425956
7386,369.519,4.609075614700714
6396,4287.752,2647.4599434361653
4974,1104.5622,2254.078622545534
6123,1810.976,2977.7361320189375
5380,2768.3964,3908.2338565823584
1143,1593.9252,1887.3171534159155
5787,3866.9664,1917.8697586999876
5258,2299.6732,1706.6051366949623
3125,2603.278,2502.5348761956757
7212,3436.1938,4142.325880326867
895,527.3136,4089.9648048724675
4962,5834.4054,4087.9181411058207
8347,3072.667,3766.66027700844
3601,2527.3768,1721.8221740071713
5314,750.3566,1850.04406568986
1161,509.337,685.825734185788
1573,4660.6,3843.9337591126286
2476,2332.2974,2687.9313520029973
1893,661.1394,3237.2491774627697
1961,4119.3046,4344.691666857092
4086,1038.648,2195.4033035835996
2031,2556.672,2938.2686304872977
4492,2436.828,1978.12083966098
4269,4266.4464,3810.9970121866872
7431,3691.1952,2891.7059580127598
378,3251.1014,2603.2191723530323
2577,846.8976,1997.3812113239362
7173,1662.5026,2491.604614139821
2124,215.7192,-157.20653659399886
2111,4633.968,3707.6463698858342
4398,2503.408,2519.3195773206544
4944,2175.8344,1916.387627780633
2108,4729.8432,2911.283717163742
308,1039.9796,1602.675187356979
7555,2045.3376,3953.6799564783814
1712,3340.3186,1917.1740244236837
3156,1725.7536,3358.2319268179153
3935,551.2824,1003.3700606426648
2101,1808.9786,2661.528189213919
7735,4577.375,4428.616374732463
4606,4660.6,3728.22119036225
7876,2137.8838,2671.8710637036274
4041,517.3266,1016.7267719377077
214,324.9104,700.2194399303
2797,1496.7184,3025.7347762960235
3875,1906.8512,1810.0751314900897
6455,1458.102,1630.030657164007
70,3435.528,2777.4027448942106
7544,4847.024,3842.4128527910925
5333,4042.7376,2682.8426879680237
2088,101.2016,-991.4546012802073
6582,767.0016,1065.3559325981216
8483,1612.5676,1974.7763931793916
2065,467.3916,1794.210330137312
3618,918.804,2228.118203393946
5869,2994.7684,3382.9907538391963
1687,649.8208,1012.5496268634173
4149,1725.7536,1147.9777124172151
7369,950.7624,1296.0056326700883
2470,555.2772,1166.1024560393005
6847,3537.3954,2589.9480018411004
2308,640.4996,888.5138431312871
2071,210.3928,1688.183473495743
865,2157.192,2020.1262202241116
4337,1323.6104,2279.0991549141554
6400,155.7972,-986.0983963055073
3916,1023.3346,626.9533743955989
6755,1318.284,1571.9451037007561
613,177.7686,1010.7888003258746
467,2067.309,1505.9159189374086
4579,1504.0422,2642.3602488215265
7958,3307.6944,2321.5712010602583
802,331.5684,988.3997509437371
8106,549.9508,734.898366347965
2620,149.805,407.1922460698422
7081,392.822,1237.564491498529
3523,545.956,1517.4063514939132
8060,143.8128,299.80021656229974
2500,3057.3536,3157.242984138469
4074,4207.856,4184.431617199018
5649,1021.3372,2128.4168196886067
4231,2348.9424,3247.957110353529
3335,2821.6604,3580.540717611144
6952,139.818,351.025821598256
3065,1705.1138,2212.24139719923
7397,2587.9646,2854.9523277365142
6239,656.4788,674.3799056960469
7945,185.7582,1025.5326716206241
3327,2013.3792,1875.8342056724027
1455,5887.6694,4009.094679735992
7895,5100.028,3718.730761291461
4732,968.739,1091.8924071577972
456,9158.079,5463.902441735769
4674,351.5424,816.0515723663832
8379,2372.9112,3244.515740533934
23,214.3876,-148.8448994952546
5420,3179.195,3481.160913403398
527,323.5788,568.6363434563771
7408,6157.3184,4372.905108986847
479,2205.1296,2981.2276478531576
4968,432.77,1421.5717575669903
6898,1151.834,3510.0763118004406
2350,197.7426,1302.6396271422966
4284,549.285,1077.7442407015121
5712,4247.804,3008.5888915751293
2446,585.904,2005.4595357361866
3075,6093.4016,3757.6810524698058
3663,774.9912,1115.4660062817627
7029,882.8508,879.3680655235547
51,850.8924,2187.55361093307
3728,2281.6966,1549.7403196996754
3698,209.727,762.9462481599003
4127,299.61,1422.2134750957564
489,37.9506,-1319.726887142334
2630,3113.2808,3433.7683713742217
3319,2614.5966,2217.6612959615104
3681,1518.024,1173.4466249241082
3209,642.497,2207.136719939863
8043,283.6308,379.9870105781499
2828,905.488,3692.7529667168174
7636,575.2512,787.5781659720376
4540,5303.097,4506.973175221713
3697,2529.3742,1490.5543016960062
3619,1808.9786,2757.6416977924937
5143,337.5606,1910.0950209934617
1652,498.0184,648.9395985342284
6393,1070.6064,2935.155896167469
2768,934.7832,954.0250419695512
7162,2061.3168,2812.4798555816806
2194,2579.975,1825.56295460549
4626,3149.234,2459.7328947556935
1089,1006.6896,1496.6771086487195
5914,2343.616,1899.2631689380894
6342,4587.362,2858.0445000413356
7023,5020.132,3051.9904946033503
6583,1669.8264,2420.4982694275113
7626,144.4786,337.47329582463226
3759,3006.087,2378.424433952461
3725,4781.7756,2816.3886175348116
4869,2055.9904,2086.1452196136647
1960,5350.3688,3080.0297848928485
3440,127.1678,68.19019820893664
6609,1829.6184,2109.2735032384717
5038,4795.0916,3021.2879104966814
6855,135.8232,-1128.5690785359607
2917,1941.4728,1489.5494199798488
6918,1962.7784,2945.864653717249
4676,7741.9224,3880.247035216671
4637,372.848,-314.62796207236147
148,529.311,2873.6202813349373
1800,719.064,997.4876393244119
7921,888.843,884.8773132152503
6459,1767.699,3282.6176382448157
4752,756.3488,966.1424256152754
8314,4853.682,2608.7244047495697
3726,4821.7236,3802.3467749827723
8037,1977.426,3022.6878633370443
6623,1609.9044,1929.6321849221858
2265,1209.7586,2526.0542577786982
5164,3263.7516,2985.260343924694
978,762.341,575.2453685473981
3287,1416.8224,2906.161171816805
1607,419.454,863.3585556191792
6338,4442.2176,2658.3435517396256
4963,1422.1488,1982.7228500755127
3039,105.8622,-1301.9528382929927
1515,1245.046,1858.6402075847907
3538,857.5504,796.9200215234115
773,2746.425,1260.2534072995852
891,1043.9744,847.3153437802961
6247,4399.6064,2278.374240587199
4428,575.2512,511.8121876197962
3651,2763.07,1533.8391693628648
6961,2356.932,2504.6650001735734
2095,1231.73,1937.4662856024538
3559,199.74,497.6333942183513
3088,1686.4714,1352.726496189225
4624,1534.0032,2457.913420452721
7053,3219.8088,2032.6205267668313
3351,2886.243,2786.9560634889094
6532,3600.6464,3592.7623027703485
8123,3150.5656,3277.6036885433023
1891,1068.609,3524.8695531978974
7197,2247.7408,2291.357599747347
1870,1685.8056,2309.263028158928
5766,243.6828,27.39266285512167
6504,153.134,536.9700621628074
3554,1050.6324,2871.5249650528094
7724,1491.392,3100.2525469777684
3862,1691.7978,2513.3898999634966
4084,2543.356,4069.0654311409617
3481,1821.6288,2366.0951195368707
3524,2388.8904,1799.5561731952714
880,1174.4712,1212.0202188240726
1726,1761.7068,2014.0403561423132
1127,6872.3876,5592.323294715507
2875,467.3916,652.2387342100506
2983,4910.275,2810.566162088643
1513,4006.7844,1980.6568629271258
1585,1102.5648,1614.4981983460711
878,1054.6272,1446.33155175847
6085,401.4774,849.7951560286269
6753,4229.1616,4245.251024012292
5667,2530.04,2169.3530087805584
7771,2388.8904,2675.8000538997603
3348,418.1224,1438.4094362588467
5880,171.7764,822.9514136891446
2232,3123.9336,3047.1682345805684
1290,4189.2136,2965.462882180439
283,2277.036,2491.3288083130283
4441,1286.3256,1646.2170934725316
1014,1614.565,2538.6595202258686
3514,1113.2176,1375.6900593288058
8177,1869.5664,3756.2319054671816
6999,2094.6068,2571.3817377545547
4257,190.4188,-324.07589630352936
1766,3125.931,3309.130400637173
5731,1342.2528,2752.485946336835
7222,589.233,3231.6076944880724
2708,4460.1942,3369.8971968091064
675,3896.2616,2836.9446099858524
6433,2354.2688,2483.3408121845832
768,1657.842,1884.7298568401538
8178,4013.4424,2969.456773058372
3956,3214.4824,4466.101675735675
4807,1874.8928,3829.2125071444434
1292,3327.6684,2610.8294725616515
4340,1006.6896,852.789016112862
2623,1164.4842,1798.318714292414
5450,858.882,825.1296012089056
6222,1282.3308,2312.938701033273
3895,183.7608,-850.1574381026821
6234,531.3084,334.37025853564717
6345,292.952,630.6510908856635
4513,1090.5804,1379.4667051479962
1343,2021.3688,3057.781001772376
917,4655.2736,3932.140888380489
5754,1944.136,1738.8394493993414
1237,1379.5376,2771.8290305010496
2554,1941.4728,3479.7009089779676
1690,1294.3152,2595.0808510029437
2641,4354.332,4849.327511502373
4341,690.4346,644.4912349352453
2860,4863.0032,3602.7099219233914
3026,838.908,1596.736815108624
85,2479.4392,2928.149829095657
4601,3695.19,5290.070325108929
7726,4637.9628,3059.786349060526
4539,1406.1696,1988.884494118337
8414,2263.72,1844.8376826682775
2716,4224.501,2507.835455788424
7546,4277.765,2792.2635892253775
502,527.3136,2162.9779570579904
6908,5564.7564,4037.973120165655
7437,1004.0264,2729.459342114773
7252,4161.25,4121.6447771947005
4484,1901.5248,2591.758883240811
7251,2163.1842,3822.5945611481957
8447,7588.1226,4112.763286931956
5211,2153.1972,2527.1877540430523
3656,2749.754,3207.6743982716716
8444,482.0392,3362.3324961456174
864,932.12,1579.192454966725
8005,1910.846,3040.5184420145533
1742,1426.1436,2566.668849234122
170,2120.573,2709.7405607421824
4404,1927.491,2183.075891631616
464,4466.1864,2392.0443023060498
3223,2873.5928,3267.681005790211
2397,1884.8798,1762.4087186358788
557,1747.725,2842.2119133761707
8491,4809.7392,3386.6773894631224
470,3448.844,3944.8493409094726
6359,3010.7476,2929.4698832444265
874,619.194,794.7476489303702
5301,906.8196,3876.1046022222226
3709,8063.5038,5347.675504187133
2340,129.831,-1097.595799907954
3856,2014.045,3030.635102707057
5352,2586.633,3424.066431703307
2723,5901.6512,4432.57618787126
3783,4074.696,2800.5715259248673
8511,4207.856,3838.877505906161
31,2741.7644,1251.227390906406
5212,1310.2944,2363.807396443961
3683,3528.74,2903.1101652894167
2059,1826.9552,3690.178987139345
7327,2684.5056,2397.004287251465
6200,1057.9562,2435.603660736794
418,844.2344,3453.7928541049887
2730,2470.118,4033.3449403613977
6196,343.5528,1067.657973448922
5166,2106.5912,2443.2031065027422
984,2182.4924,2957.6059112831826
4070,2117.244,2827.7364277035167
1855,262.3252,259.7900022690292
7716,1797.66,1924.1005942905904
6650,1086.5856,1285.5649492410112
4943,352.874,899.9073877683416
800,1108.557,1978.8370713026495
6405,1191.782,1913.0137673351555
1388,2087.283,1934.4689249627709
3953,3994.8,2559.768645158333
5384,4012.7766,3079.1803252430336
2029,1347.5792,1183.8707050972685
1448,2647.2208,2760.9235221902845
5831,3029.39,1976.458843030928
5190,4026.7584,3700.1189968347353
6230,2846.295,1969.4889875985148
8197,973.3996,1117.3445762594365
7498,433.4358,377.06324148885824
5738,1078.596,2211.4494315894026
5453,179.766,941.7912988389633
4202,322.913,1056.53211242767
5467,3972.8286,2366.120242369533
3359,463.3968,941.7253352622637
4026,322.2472,609.5049301224572
6349,3332.329,4167.894371268444
2784,3487.4604,2128.4434029531258
3101,978.726,1684.272333860465
287,559.272,458.0667815759815
3277,5753.8436,4675.541595702768
5644,1612.5676,3655.4572072687915
6093,3823.0236,3343.47446386142
7068,2410.196,2010.139374846315
912,2665.8632,1923.018194489502
1746,404.8064,963.814221698783
2951,2423.512,2766.8632023473056
5799,7425.0016,4344.462467844158
1854,113.186,-100.42083852248402
6969,331.5684,918.7670922143735
3055,572.588,445.53314039016027
5565,3555.372,3878.3691830234147
5970,2308.9944,3129.941702427379
8285,1604.578,2718.956212638118
559,1966.7732,2373.6295518328016
138,535.3032,1594.3972400376338
6901,2988.1104,4015.743898362115
8143,2348.9424,2190.6979236227144
137,1314.2892,1003.4139782443085
6749,1926.1594,2834.8049816399725
4947,296.281,902.1049283285711
5237,4725.8484,3744.706067551
7595,6431.628,4311.142880220824
3302,894.8352,1241.9248272987602
5568,2492.7552,2943.202039899649
8062,2073.3012,1934.757263213608
7902,5257.1568,3275.720579590352
4737,1896.1984,1977.614059981301
2242,984.7182,1980.9822125927435
5510,1597.92,2633.7352149731623
863,1707.777,1716.954041652195
6648,1159.8236,1535.5116197277732
760,5163.9448,2874.8019234938456
6088,5946.9256,3475.430204979015
6851,1278.336,1340.2777108378702
2703,966.7416,1497.823291568633
5412,3705.8428,2804.9185021300564
1940,796.2968,3313.522811341236
2873,1657.842,1857.1732792522284
1985,1705.7796,3613.321673831939
7236,7939.665,4222.4444652668735
3063,3110.6176,3216.3432313515777
8172,2396.88,2654.099012847617
5441,1695.1268,1183.6751173847429
1751,6404.996,3907.5408882432503
6780,4566.7222,3702.8536539254746
4397,3466.1548,2930.415518895098
900,143.147,450.1894565995715
2724,511.3344,784.1186436566104
393,916.1408,1575.195142061449
2707,539.298,955.6328923346907
2735,2656.542,3074.2761785973526
3864,1733.7432,2453.27540388488
7059,155.1314,633.4110272663818
3429,3418.883,4149.36058638189
5031,527.3136,871.7106192155973
831,5976.2208,3955.594517833446
908,657.8104,691.7374670954389
3987,1342.2528,1478.4823583107407
420,291.6204,-291.95030718653584
2570,3643.2576,3140.1932237095907
4218,1850.924,2991.561478674291
5658,1272.3438,1082.6094013760744
5525,830.9184,876.9766050712857
194,5070.7328,4332.833494894806
290,569.259,1856.1489922917613
4713,602.549,1619.5098938149101
5856,3488.1262,1824.0788341950536
4045,3089.312,3193.5587155988833
3426,2535.3664,2552.38500858266
6073,2326.971,2555.491264787561
6351,1800.3232,3733.9265633583045
5971,808.947,927.8192463147068
4665,2432.8332,2867.952935190813
7308,1428.141,2181.9771774022843
7617,2625.9152,2964.018462507537
963,2157.192,1485.8841543675348
7309,193.082,-292.62608532358036
5117,2892.901,3832.4170379809893
5953,3383.5956,1741.0201844018218
5857,3515.424,2841.4970455688044
2049,1328.271,2767.4288568208294
4655,94.5436,-1027.886678029283
6674,125.8362,156.84920150878224
4958,5359.69,3583.692616765865
7077,736.3748,971.4217075947657
2212,2942.836,1841.401043187355
6554,3775.086,2912.214793982501
2851,466.06,1517.391045429857
159,2471.4496,2456.567892664443
3152,885.514,2212.95947210935
7350,3950.1914,3682.0740648293877
2400,2336.958,2888.6923617069624
1912,860.2136,970.7146288404123
3614,1488.7288,1932.4186955680957
6682,2199.1374,3518.5222946442645
4411,1779.6834,2646.3133580531803
6534,1821.6288,1905.3979014625786
6468,282.2992,2060.5427005392476
2311,231.6984,1346.3719037784765
4456,785.644,718.1320816348114
3353,628.5152,403.4100270188608
9,4710.535,3051.338586273324
5417,2045.3376,2857.561490731785
1139,2399.5432,3811.8725227693403
4472,365.5242,-8.19397997559804
2884,3020.0688,3470.1278350273506
1314,739.038,1279.826088105734
3345,857.5504,1759.1887454106702
227,153.134,430.1249006335099
7240,916.1408,1035.5439936754883
3904,2446.815,2666.9030231604065
3586,99.87,638.4109096604546
8209,3075.996,1717.2167026037528
